subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,tenure_days
S-0abd10,A-016043,2024-11-23,2024-12-21,Enterprise,24,4776,57312,False,True,False,True,annual,True,28
S-dab0d8,A-439b2f,2024-05-16,,Basic,6,114,1368,False,False,False,False,annual,True,230
S-046595,A-ed510f,2023-12-28,,Enterprise,42,8358,100296,False,True,False,False,annual,True,370
S-5aaf6f,A-6965e1,2024-12-12,,Enterprise,13,2587,31044,False,False,False,False,annual,True,20
S-a10469,A-5247b3,2024-10-14,,Pro,16,784,9408,False,False,False,False,annual,True,79
S-cbf8e8,A-d4e0d4,2024-11-23,,Basic,117,2223,26676,False,False,False,False,monthly,True,39
S-a0e1dc,A-712426,2024-12-19,,Basic,119,2261,27132,False,False,False,False,monthly,True,13
S-127d0b,A-1e50e0,2024-05-04,,Pro,19,931,11172,False,False,False,False,monthly,True,242
S-2fed82,A-5b4ebb,2024-07-11,,Basic,21,399,4788,False,False,False,False,monthly,True,174
S-2f07f6,A-9208f0,2024-03-20,,Pro,49,0,0,True,False,False,False,monthly,False,287
S-448b6d,A-8adedc,2024-06-08,,Basic,19,361,4332,False,False,False,False,monthly,False,207
S-c61dc9,A-f92792,2024-12-15,,Basic,19,361,4332,False,False,False,False,annual,False,17
S-a7ad50,A-82d8a6,2024-12-18,,Basic,18,342,4104,False,False,False,False,monthly,True,14
S-b037c5,A-0a282f,2024-10-07,,Pro,20,980,11760,False,False,True,False,annual,True,86
S-bdd2e4,A-ce66f8,2024-05-16,,Basic,29,551,6612,False,False,False,False,annual,True,230
S-8d89a8,A-5f2961,2024-12-03,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,29
S-00bb84,A-4f18f0,2024-07-07,,Pro,24,1176,14112,False,False,False,False,annual,True,178
S-c5bec0,A-1986ca,2024-09-21,,Enterprise,20,3980,47760,False,False,False,False,annual,True,102
S-e6029e,A-9174e0,2024-12-19,,Enterprise,37,7363,88356,False,False,False,False,monthly,True,13
S-f8008a,A-eb2fdc,2024-07-07,,Enterprise,31,6169,74028,False,False,False,False,annual,True,178
S-db89df,A-1f0636,2024-05-29,,Enterprise,105,20895,250740,False,True,False,False,annual,True,217
S-700036,A-02cd81,2024-03-31,,Basic,44,836,10032,False,False,False,False,annual,True,276
S-7925f0,A-87aa7b,2024-09-24,,Enterprise,24,4776,57312,False,False,False,False,monthly,True,99
S-1877a6,A-d77f4c,2024-03-31,,Pro,6,294,3528,False,False,False,False,monthly,True,276
S-6b6cd7,A-d792a6,2023-04-04,,Enterprise,6,0,0,True,False,False,False,monthly,True,638
S-3ed1f5,A-7920cc,2024-02-19,,Enterprise,39,7761,93132,False,False,False,False,monthly,True,317
S-cf59a0,A-c16cf7,2024-11-02,,Basic,18,0,0,True,False,False,False,monthly,True,60
S-78e1c6,A-7e0a10,2024-02-28,,Enterprise,46,9154,109848,False,False,False,False,monthly,False,308
S-ce5636,A-4c56c9,2024-11-14,,Basic,30,0,0,True,False,False,False,annual,True,48
S-0c9600,A-2b9d3e,2023-09-06,,Basic,11,209,2508,False,False,False,False,annual,True,483
S-0a6b6b,A-d42431,2024-06-11,,Basic,22,418,5016,False,False,True,False,monthly,True,204
S-054897,A-de58ca,2024-01-06,,Pro,15,735,8820,False,False,False,False,monthly,False,361
S-b81c82,A-9289f6,2024-12-17,,Pro,25,1225,14700,False,True,False,False,annual,False,15
S-c9eecb,A-6c093d,2024-10-10,,Basic,9,171,2052,False,False,False,False,annual,True,83
S-2c53ad,A-c222ab,2024-09-19,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,104
S-9eb2c5,A-bb3bd4,2024-09-16,,Basic,23,437,5244,False,True,False,False,monthly,True,107
S-d0c339,A-31ab9a,2024-08-29,,Pro,19,0,0,True,False,False,False,annual,True,125
S-6f43f7,A-e36807,2024-07-22,,Enterprise,14,2786,33432,False,False,False,False,annual,True,163
S-d43ad9,A-8bde0c,2024-12-14,,Pro,13,637,7644,False,False,False,False,annual,False,18
S-b04174,A-5b4ebb,2024-10-15,,Basic,21,399,4788,False,False,False,False,monthly,True,78
S-62aa3c,A-5b1bcd,2023-11-27,,Enterprise,73,14527,174324,False,True,False,False,monthly,True,401
S-d88b25,A-474ad4,2024-12-29,,Enterprise,24,4776,57312,False,False,False,False,annual,False,3
S-14a685,A-692f18,2024-07-29,,Enterprise,7,1393,16716,False,False,False,False,monthly,False,156
S-4977c8,A-3be56b,2023-11-22,2024-02-23,Enterprise,3,0,0,True,False,False,True,annual,False,93
S-2e1ceb,A-ccb686,2024-03-23,,Enterprise,12,0,0,True,True,False,False,annual,False,284
S-59f0a6,A-104f1a,2024-09-02,2024-11-28,Pro,123,6027,72324,False,False,False,True,monthly,False,87
S-66106d,A-186a44,2024-11-02,,Enterprise,20,0,0,True,False,False,False,monthly,False,60
S-510e07,A-b7ef83,2024-10-20,,Enterprise,2,398,4776,False,True,False,False,monthly,True,73
S-b7d99d,A-9f0b68,2024-11-28,,Basic,14,266,3192,False,False,False,False,annual,True,34
S-debbee,A-3a7284,2024-11-28,2024-12-11,Basic,73,1387,16644,False,False,False,True,annual,True,13
S-c348d2,A-4a267b,2024-06-17,,Basic,25,475,5700,False,False,False,False,annual,True,198
S-d0259a,A-4e0e85,2024-02-22,,Enterprise,6,1194,14328,False,False,False,False,monthly,True,314
S-5f1d80,A-600734,2024-04-17,,Basic,29,551,6612,False,False,False,False,monthly,True,259
S-f132ab,A-e2cd1b,2024-04-29,,Pro,15,735,8820,False,False,False,False,annual,True,247
S-d1fb2e,A-3f9cc0,2024-08-04,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,150
S-26da35,A-d27f50,2024-12-09,,Pro,44,2156,25872,False,True,False,False,annual,True,23
S-c92850,A-05d3b3,2023-09-30,,Pro,22,1078,12936,False,False,False,False,annual,True,459
S-64ddbc,A-c16cf7,2024-12-18,,Basic,13,247,2964,False,False,False,False,monthly,True,14
S-ef3aa2,A-5a92e7,2024-09-19,,Pro,9,441,5292,False,False,False,False,monthly,False,104
S-0e43ad,A-cc8c8f,2024-06-21,,Enterprise,28,5572,66864,False,True,False,False,annual,True,194
S-54df4c,A-9f9299,2024-11-18,,Pro,28,1372,16464,False,False,False,False,annual,True,44
S-d8165b,A-89ee83,2024-10-18,,Basic,38,722,8664,False,False,False,False,annual,True,75
S-67b7bf,A-dcc2f0,2024-10-13,,Basic,15,285,3420,False,False,False,False,monthly,False,80
S-e6ad38,A-b07b56,2024-11-19,,Pro,25,1225,14700,False,False,False,False,monthly,True,43
S-55a520,A-726cfa,2023-08-26,,Pro,30,1470,17640,False,False,False,False,monthly,True,494
S-83a9a4,A-09316c,2024-11-26,,Pro,70,3430,41160,False,True,False,False,annual,True,36
S-efeb9b,A-1f0636,2024-02-27,,Basic,105,0,0,True,True,False,False,annual,True,309
S-240a09,A-5c9849,2024-12-30,,Pro,19,931,11172,False,True,False,False,monthly,False,2
S-f52fd6,A-f1f639,2024-09-19,,Enterprise,9,1791,21492,False,False,False,False,monthly,True,104
S-1a2fbc,A-526d93,2024-06-29,,Basic,45,855,10260,False,False,False,False,monthly,True,186
S-8738af,A-84ebe4,2024-03-19,,Pro,34,1666,19992,False,False,False,False,monthly,True,288
S-af1def,A-443b7c,2024-09-30,,Basic,36,684,8208,False,False,False,False,monthly,False,93
S-7889d9,A-bcbe98,2024-08-09,,Pro,46,2254,27048,False,False,False,False,annual,True,145
S-a72188,A-ced9aa,2024-12-31,,Pro,3,147,1764,False,False,False,False,annual,True,1
S-0ffab0,A-e60f9d,2024-10-18,,Enterprise,58,11542,138504,False,False,False,False,annual,True,75
S-5f4afc,A-09316c,2024-11-15,,Pro,70,3430,41160,False,False,False,False,monthly,True,47
S-3f18be,A-e2cd1b,2024-12-26,,Enterprise,16,3184,38208,False,False,False,False,annual,True,6
S-e133a5,A-4a4c2d,2023-07-03,2024-01-25,Basic,54,1026,12312,False,False,False,True,monthly,True,206
S-15662a,A-019782,2024-02-22,,Basic,11,0,0,True,False,False,False,annual,True,314
S-84dd93,A-acb7f7,2024-02-16,,Enterprise,32,6368,76416,False,False,False,False,annual,True,320
S-bafe35,A-1b707d,2024-10-27,,Basic,41,779,9348,False,False,False,False,annual,False,66
S-f1778c,A-1d5444,2024-04-10,,Basic,24,456,5472,False,False,False,False,monthly,True,266
S-85b7d7,A-d40bf7,2024-12-27,,Basic,59,0,0,True,False,False,False,monthly,False,5
S-df147d,A-940b8b,2024-09-13,,Enterprise,10,0,0,True,False,False,False,monthly,True,110
S-4ff3ae,A-eb7c38,2024-07-29,,Basic,5,95,1140,False,True,False,False,annual,True,156
S-808efb,A-7da956,2024-11-16,,Enterprise,15,2985,35820,False,False,True,False,monthly,True,46
S-208e33,A-b20d99,2024-08-05,,Basic,20,380,4560,False,False,False,False,monthly,True,149
S-a0f5ac,A-e7a1e2,2024-10-07,,Pro,13,637,7644,False,False,False,False,monthly,True,86
S-7079c2,A-039727,2024-12-15,,Enterprise,25,4975,59700,False,False,True,False,annual,True,17
S-8789b0,A-eb7c38,2024-04-23,2024-08-02,Basic,9,171,2052,False,True,False,True,monthly,False,101
S-b3cae6,A-6a7c9d,2024-11-12,,Enterprise,26,5174,62088,False,False,False,False,monthly,True,50
S-23f506,A-9ee962,2023-09-28,2023-11-27,Basic,9,0,0,True,True,False,True,annual,True,60
S-5b9330,A-f03140,2024-07-17,,Enterprise,27,5373,64476,False,False,True,False,monthly,True,168
S-03ac49,A-35083d,2023-08-23,,Enterprise,19,3781,45372,False,False,False,False,monthly,True,497
S-ffce65,A-9ee962,2023-06-23,,Pro,9,441,5292,False,True,False,False,annual,True,558
S-847173,A-c1dfe1,2023-12-17,,Basic,33,627,7524,False,False,False,False,monthly,True,381
S-32e8fa,A-94d3da,2023-06-04,2023-10-21,Pro,41,2009,24108,False,False,False,True,annual,True,139
S-b70eef,A-b7b7b7,2024-11-12,,Pro,24,0,0,True,False,False,False,monthly,True,50
S-e1db7e,A-186a44,2024-03-13,,Basic,20,380,4560,False,False,False,False,annual,True,294
S-887d48,A-b07b56,2024-11-20,,Pro,25,1225,14700,False,False,False,False,annual,True,42
S-4b26c5,A-f45426,2024-09-27,2024-09-28,Enterprise,9,1791,21492,False,False,False,True,monthly,True,1
S-004eb4,A-ab438f,2024-12-05,,Enterprise,13,2587,31044,False,False,False,False,annual,True,27
S-da7360,A-075038,2024-10-26,,Basic,42,798,9576,False,False,False,False,monthly,True,67
S-22c66b,A-49b828,2024-02-17,,Basic,24,456,5472,False,False,False,False,monthly,True,319
S-c844bd,A-6a4e2d,2024-01-23,2024-11-03,Basic,9,171,2052,False,True,False,True,annual,True,285
S-bbc0f7,A-b7724f,2024-09-15,,Basic,1,19,228,False,False,False,False,annual,True,108
S-2f9bef,A-cc1d8d,2024-12-08,,Enterprise,5,995,11940,False,False,False,False,annual,True,24
S-6717d6,A-84ebe4,2023-08-12,,Enterprise,21,4179,50148,False,False,False,False,annual,False,508
S-17bedf,A-4437e4,2023-11-20,2024-09-17,Basic,3,0,0,True,False,False,True,monthly,True,302
S-88f1be,A-5a215a,2024-07-10,,Pro,87,4263,51156,False,True,False,False,annual,True,175
S-b3613a,A-7641d3,2023-04-24,,Enterprise,8,1592,19104,False,False,False,False,monthly,True,618
S-885aa7,A-7920cc,2024-03-11,,Enterprise,54,10746,128952,False,False,False,False,annual,True,296
S-2c64e6,A-118d55,2024-12-24,,Basic,15,285,3420,False,False,False,False,monthly,False,8
S-891976,A-95b24a,2024-09-12,,Basic,38,722,8664,False,True,False,False,monthly,True,111
S-9bc272,A-7da956,2024-07-20,,Pro,13,637,7644,False,False,False,False,annual,True,165
S-2636a7,A-1f7acb,2024-07-05,,Enterprise,64,12736,152832,False,False,True,False,annual,True,180
S-3f48a5,A-0cc442,2024-10-04,,Basic,45,855,10260,False,False,False,False,monthly,False,89
S-58239c,A-87aa7b,2024-05-22,,Pro,24,1176,14112,False,False,False,False,monthly,True,224
S-e6571c,A-0be015,2024-11-03,2024-11-12,Basic,19,361,4332,False,False,False,True,annual,True,9
S-66569a,A-19b2c8,2023-07-31,,Pro,20,980,11760,False,False,False,False,monthly,False,520
S-e1444a,A-139c3b,2024-12-30,,Basic,21,0,0,True,False,False,False,annual,True,2
S-9f7b07,A-42e5e1,2024-11-28,,Pro,10,490,5880,False,False,False,False,annual,False,34
S-9f8593,A-396e5f,2024-10-23,,Enterprise,2,0,0,True,False,False,False,monthly,True,70
S-ef2990,A-76fa4d,2024-11-29,,Pro,69,3381,40572,False,False,False,False,annual,True,33
S-66b994,A-7f4db3,2024-10-29,,Basic,23,0,0,True,False,True,False,annual,True,64
S-8b64df,A-92a333,2023-08-04,,Basic,9,171,2052,False,False,True,False,annual,True,516
S-f57b2b,A-20736a,2024-05-09,,Pro,50,2450,29400,False,False,False,False,annual,True,237
S-c41b43,A-9f9299,2024-11-17,,Basic,28,532,6384,False,False,False,False,monthly,True,45
S-a3455c,A-e51ec7,2024-09-16,,Enterprise,2,0,0,True,False,False,False,annual,True,107
S-479d9a,A-463db0,2024-12-12,,Basic,37,703,8436,False,False,False,False,monthly,True,20
S-fa03a5,A-7dacce,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,True,35
S-10ab8d,A-9f0b68,2024-09-02,,Enterprise,13,2587,31044,False,False,False,False,annual,False,121
S-1ade0b,A-22d9d2,2024-10-24,,Pro,92,4508,54096,False,True,False,False,monthly,False,69
S-a9ca9b,A-b9eed8,2024-10-06,,Enterprise,17,3383,40596,False,False,False,False,annual,True,87
S-efe3f6,A-dfbd31,2024-04-27,,Pro,17,833,9996,False,False,False,False,monthly,True,249
S-20f505,A-e1b9cd,2023-11-05,,Pro,78,3822,45864,False,False,False,False,annual,True,423
S-ab3ad8,A-cd458b,2024-07-12,,Basic,10,190,2280,False,False,False,False,annual,True,173
S-d3bd2f,A-81edc3,2024-06-08,,Basic,24,456,5472,False,False,False,False,monthly,True,207
S-c8a3f6,A-4e44e8,2024-09-04,,Basic,6,114,1368,False,False,False,False,monthly,False,119
S-5cda31,A-832ec2,2024-03-04,,Basic,5,95,1140,False,False,False,False,annual,False,303
S-34cfad,A-5a3eb9,2023-12-15,,Basic,29,551,6612,False,False,False,False,annual,True,383
S-bb84b1,A-af0cd2,2023-10-12,,Basic,30,570,6840,False,False,False,False,annual,True,447
S-73cd99,A-726cfa,2024-09-06,,Enterprise,11,0,0,True,False,False,False,monthly,True,117
S-6bc703,A-c37cab,2024-08-01,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,153
S-9b5676,A-1e50e0,2024-03-02,,Pro,98,4802,57624,False,False,False,False,monthly,False,305
S-d30d10,A-c45b23,2024-10-06,,Basic,7,133,1596,False,False,False,False,monthly,False,87
S-b3f236,A-712533,2024-07-15,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,170
S-929a7c,A-328bd0,2023-08-10,,Basic,28,0,0,True,False,False,False,monthly,True,510
S-f9092a,A-f03140,2024-07-10,,Basic,38,722,8664,False,False,False,False,monthly,True,175
S-c5d797,A-35083d,2024-08-13,,Enterprise,19,3781,45372,False,False,False,False,monthly,True,141
S-99af79,A-0532a9,2024-10-05,,Basic,19,361,4332,False,False,False,False,annual,False,88
S-ce932b,A-a1b80b,2024-08-24,,Pro,16,784,9408,False,False,False,False,annual,False,130
S-1f2b1a,A-544d0a,2024-06-22,,Pro,6,294,3528,False,False,False,False,monthly,True,193
S-a14c42,A-4d1e75,2024-10-10,,Basic,20,380,4560,False,False,False,False,monthly,True,83
S-147ad7,A-54ecc2,2024-08-29,,Basic,4,76,912,False,False,False,False,annual,True,125
S-69fb37,A-e4bf56,2024-12-12,,Pro,17,833,9996,False,False,False,False,annual,True,20
S-d90352,A-f9cc74,2024-12-05,,Enterprise,30,0,0,True,True,False,False,annual,True,27
S-a9a5a1,A-7c4956,2023-06-05,,Basic,9,171,2052,False,False,False,False,monthly,False,576
S-daf6b3,A-8bde0c,2024-11-04,,Pro,12,588,7056,False,False,False,False,monthly,True,58
S-03bfa3,A-bc4d48,2024-12-27,,Basic,35,665,7980,False,False,False,False,annual,True,5
S-de3170,A-98a59a,2024-10-27,,Pro,56,2744,32928,False,False,False,False,annual,True,66
S-cfbb85,A-054577,2024-08-06,,Pro,16,784,9408,False,True,False,False,monthly,False,148
S-42f3be,A-05f0e5,2024-04-29,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,247
S-c04755,A-2789e3,2024-10-14,,Basic,11,209,2508,False,False,False,False,annual,True,79
S-bfca66,A-10b8da,2023-06-09,,Basic,14,266,3192,False,False,False,False,annual,False,572
S-cdf625,A-c222ab,2024-08-24,,Pro,32,1568,18816,False,False,False,False,monthly,True,130
S-d8f67e,A-f97b9a,2024-06-11,,Enterprise,36,7164,85968,False,False,False,False,monthly,True,204
S-80af39,A-7f29a7,2024-09-26,,Basic,41,779,9348,False,False,False,False,monthly,True,97
S-11034a,A-9bfc9f,2024-07-11,,Pro,53,2597,31164,False,True,True,False,annual,True,174
S-40d3aa,A-9badbd,2024-08-22,,Basic,103,1957,23484,False,False,False,False,monthly,True,132
S-679640,A-b44e3e,2024-06-25,,Enterprise,40,7960,95520,False,False,False,False,monthly,False,190
S-cb853a,A-c37cab,2024-12-17,,Basic,23,437,5244,False,False,False,False,annual,True,15
S-f553b5,A-6da850,2023-10-08,,Pro,34,1666,19992,False,True,False,False,monthly,True,451
S-fb0905,A-09316c,2024-12-10,,Basic,70,1330,15960,False,False,False,False,annual,True,22
S-0fc73c,A-9affe6,2023-09-14,,Basic,56,1064,12768,False,False,False,False,annual,True,475
S-7e7a73,A-89ee83,2024-12-20,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,12
S-2dc98b,A-5a92e7,2024-11-08,,Pro,9,441,5292,False,False,False,False,annual,True,54
S-16f4a2,A-e08cd3,2024-11-10,,Enterprise,67,13333,159996,False,False,False,False,annual,True,52
S-6630bc,A-600734,2024-03-07,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,300
S-bd2ab2,A-186a44,2024-11-23,,Enterprise,47,9353,112236,False,False,False,False,annual,True,39
S-97bc99,A-82861f,2024-05-25,,Pro,46,2254,27048,False,False,False,False,annual,True,221
S-0c0ddf,A-65c341,2024-10-05,,Enterprise,11,2189,26268,False,False,False,False,annual,True,88
S-f45fe3,A-02fac6,2024-05-30,,Pro,59,2891,34692,False,False,False,False,monthly,True,216
S-936fa3,A-02cd81,2024-07-16,,Pro,44,2156,25872,False,False,False,False,annual,True,169
S-82df6c,A-ac9111,2023-09-06,,Pro,41,2009,24108,False,False,True,False,annual,True,483
S-a83bc2,A-b07b56,2024-11-25,,Basic,25,475,5700,False,False,False,False,monthly,False,37
S-69a7ce,A-58b9ff,2024-07-14,,Pro,6,294,3528,False,False,False,False,annual,True,171
S-522a6f,A-3a7284,2024-11-30,,Enterprise,39,7761,93132,False,False,False,False,annual,True,32
S-1a04fe,A-4e631b,2024-05-13,,Enterprise,22,4378,52536,False,True,False,False,annual,True,233
S-d22ebe,A-5a92e7,2024-06-14,,Basic,9,171,2052,False,False,False,False,annual,True,201
S-fa781b,A-271f46,2024-04-25,,Enterprise,38,0,0,True,False,False,False,monthly,True,251
S-718116,A-462d45,2024-05-03,,Pro,11,539,6468,False,False,True,False,monthly,True,243
S-ce5fb5,A-fd9422,2024-11-25,,Enterprise,58,0,0,True,False,False,False,monthly,True,37
S-2ebd06,A-32728c,2023-04-04,,Pro,20,980,11760,False,False,False,False,monthly,True,638
S-03a939,A-cd458b,2024-07-25,,Enterprise,26,5174,62088,False,False,False,False,monthly,True,160
S-fc65aa,A-eb1312,2024-12-27,,Enterprise,25,4975,59700,False,False,False,False,annual,True,5
S-6d9231,A-c37601,2024-12-24,,Enterprise,12,2388,28656,False,False,False,False,monthly,True,8
S-4b15c4,A-65aeb5,2024-08-01,,Enterprise,18,3582,42984,False,False,False,False,annual,True,153
S-66f0d0,A-0158bb,2024-06-28,,Basic,35,665,7980,False,False,False,False,monthly,True,187
S-95aaf8,A-781cc0,2024-10-30,,Basic,12,228,2736,False,False,False,False,annual,True,63
S-3a2aee,A-e08cd3,2024-12-14,,Enterprise,67,0,0,True,False,False,False,monthly,True,18
S-66a834,A-659280,2023-12-23,,Enterprise,31,6169,74028,False,False,False,False,annual,False,375
S-e9b437,A-0f7d77,2024-11-30,,Pro,11,539,6468,False,False,False,False,monthly,True,32
S-61a647,A-726cfa,2023-11-01,,Pro,11,539,6468,False,False,False,False,annual,True,427
S-ef2703,A-0b0d6d,2024-12-30,,Enterprise,36,7164,85968,False,False,False,False,annual,True,2
S-c288ef,A-d26ab4,2024-12-09,,Pro,9,0,0,True,False,False,False,annual,True,23
S-91e96a,A-970c97,2024-03-06,,Enterprise,14,2786,33432,False,False,True,False,monthly,False,301
S-453f00,A-45ce7a,2023-08-18,2024-05-20,Pro,16,784,9408,False,True,True,True,monthly,True,276
S-812d97,A-249769,2024-08-24,,Pro,19,0,0,True,False,False,False,annual,True,130
S-39a5a7,A-09316c,2024-09-22,,Basic,70,1330,15960,False,False,False,False,monthly,True,101
S-1c06f3,A-53f4e3,2024-11-05,,Basic,13,247,2964,False,False,False,False,annual,True,57
S-c6ff41,A-443f6f,2024-12-19,,Basic,38,722,8664,False,False,False,False,monthly,True,13
S-108caf,A-6dee43,2023-10-31,,Enterprise,12,2388,28656,False,False,False,False,annual,True,428
S-644316,A-cdf020,2024-10-07,,Enterprise,23,4577,54924,False,True,False,False,annual,True,86
S-d54349,A-016043,2024-09-11,,Enterprise,20,3980,47760,False,False,False,False,annual,True,112
S-10a1b5,A-e98302,2024-09-09,,Basic,34,646,7752,False,False,False,False,annual,False,114
S-93fa71,A-309e54,2024-12-21,,Enterprise,59,11741,140892,False,False,True,False,annual,True,11
S-550202,A-bb3bd4,2024-12-17,,Basic,23,437,5244,False,False,False,False,annual,True,15
S-07399c,A-4e44e8,2024-11-18,,Basic,29,551,6612,False,False,False,False,monthly,True,44
S-f4e174,A-ae052e,2024-12-17,,Basic,39,0,0,True,False,False,False,annual,True,15
S-3b5eb3,A-6f8ad2,2024-10-07,2024-10-12,Pro,70,0,0,True,True,False,True,annual,True,5
S-08c8e1,A-31ab9a,2024-12-10,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,22
S-6b977f,A-7988d1,2024-08-25,,Pro,33,1617,19404,False,False,False,False,monthly,False,129
S-c1f8e1,A-0532a9,2024-12-26,,Pro,19,931,11172,False,True,False,False,annual,False,6
S-9030e0,A-32728c,2024-04-18,,Enterprise,20,0,0,True,True,False,False,annual,True,258
S-02d6c8,A-3a7284,2024-12-05,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,27
